Nom;Pob
  47010-Arroyo de la Encomienda ;18491
  47011-Ataquines ;596
  47012-Bahabon ;131
  47013-Barcial de la Loma ;110
  47014-Barruelo del Valle ;67
  47015-Becilla de Valderaduey ;265
  47016-Benafarces ;80
  47017-Bercero ;218
  47018-Berceruelo ;37
  47019-Berrueces ;99
  47020-Bobadilla del Campo ;311
  47021-Bocigas ;86
  47022-Bocos de Duero ;57
  47023-Boecillo ;4016
  47024-Bolanos de Campos ;347
  47025-Brahojos de Medina ;129
  47026-Bustillo de Chaves ;91
  47027-Cabezon de Pisuerga ;3605
  47028-Cabezon de Valderaduey ;35
  47029-Cabreros del Monte ;67
  47030-Campaspero ;1141
  47031-Campillo, El ;223
  47032-Camporredondo ;166
  47033-Canalejas de Penafiel ;264
  47034-Canillas de Esgueva ;82
  47035-Carpio ;1057
  47036-Casasola de Arion ;275
  47037-Castrejon de Trabancos ;194
  47038-Castrillo de Duero ;133
  47039-Castrillo-Tejeriego ;197
  47040-Castrobol ;66
  47041-Castrodeza ;176
  47042-Castromembibre ;65
  47043-Castromonte ;321
  47044-Castronuevo de Esgueva ;393
  47045-Castronuno ;889
  47046-Castroponce ;144
  47047-Castroverde de Cerrato ;233
  47048-Ceinos de Campos ;247
  47049-Cervillego de la Cruz ;95
  47050-Cigales ;5071
  47051-Cigunuela ;390
  47052-Cisterniga ;8789
  47053-Cogeces de iscar ;142
  47054-Cogeces del Monte ;727
  47055-Corcos ;216
  47056-Corrales de Duero ;85
  47057-Cubillas de Santa Marta ;296
  47058-Cuenca de Campos ;243
  47059-Curiel de Duero ;111
  47060-Encinas de Esgueva ;279
  47061-Esguevillas de Esgueva ;283
  47062-Fombellida ;185
  47063-Fompedraza ;118
  47064-Fontihoyuelo ;33
  47065-Fresno el Viejo ;946
  47066-Fuensaldana ;1518
  47067-Fuente el Sol ;181
  47068-Fuente-Olmedo ;42
  47069-Gallegos de Hornija ;137
  47070-Gaton de Campos ;44
  47071-Geria ;519
  47073-Herrin de Campos ;129
  47074-Hornillos de Eresma ;169
  47075-iscar ;6536
  47076-Laguna de Duero ;22601
  47077-Langayo ;268
  47079-Llano de Olmedo ;67
  47078-Lomoviejo ;185
  47080-Manzanillo ;49
  47081-Marzales ;52
  47082-Matapozuelos ;1016
  47083-Matilla de los Canos ;94
  47084-Mayorga ;1689
  47086-Medina de Rioseco ;4821
  47085-Medina del Campo ;21110
  47087-Megeces ;447
  47088-Melgar de Abajo ;115
  47089-Melgar de Arriba ;181
  47090-Mojados ;3135
  47091-Monasterio de Vega ;90
  47092-Montealegre de Campos ;127
  47093-Montemayor de Pililla ;918
  47094-Moral de la Reina ;191
  47095-Moraleja de las Panaderas ;40
  47096-Morales de Campos ;155
  47097-Mota del Marques ;392
  47098-Mucientes ;699
  47099-Mudarra, La ;166
  47100-Muriel ;146
  47101-Nava del Rey ;2125
  47102-Nueva Villa de las Torres ;316
  47103-Olivares de Duero ;317
  47104-Olmedo ;3744
  47105-Olmos de Esgueva ;226
  47106-Olmos de Penafiel ;65
  47109-Palazuelo de Vedija ;206
  47110-Parrilla, La ;502
  47111-Pedraja de Portillo, La ;1143
  47112-Pedrajas de San Esteban ;3432
  47113-Pedrosa del Rey ;198
  47114-Penafiel ;5419
  47115-Penaflor de Hornija ;319
  47116-Pesquera de Duero ;474
  47117-Pina de Esgueva ;330
  47118-Pinel de Abajo ;183
  47119-Pinel de Arriba ;99
  47121-Pollos ;623
  47122-Portillo ;2441
  47123-Pozal de Gallinas ;561
  47124-Pozaldez ;499
  47125-Pozuelo de la Orden ;63
  47126-Puras ;55
  47127-Quintanilla de Arriba ;149
  47129-Quintanilla de Onesimo ;1078
  47130-Quintanilla de Trigueros ;115
  47128-Quintanilla del Molar ;63
  47131-Rabano ;195
  47132-Ramiro ;46
  47133-Renedo de Esgueva ;3620
  47134-Roales de Campos ;174
  47135-Robladillo ;99
  47137-Roturas ;32
  47138-Rubi de Bracamonte ;236
  47139-Rueda ;1312
  47140-Saelices de Mayorga ;123
  47141-Salvador de Zapardiel ;139
  47142-San Cebrian de Mazote ;177
  47143-San Llorente ;135
  47144-San Martin de Valveni ;88
  47145-San Miguel del Arroyo ;704
  47146-San Miguel del Pino ;316
  47147-San Pablo de la Moraleja ;127
  47148-San Pedro de Latarce ;522
  47149-San Pelayo ;44
  47150-San Roman de Hornija ;346
  47151-San Salvador ;32
  47156-San Vicente del Palacio ;178
  47152-Santa Eufemia del Arroyo ;108
  47153-Santervas de Campos ;122
  47154-Santibanez de Valcorba ;173
  47155-Santovenia de Pisuerga ;4203
  47157-Sardon de Duero ;634
  47158-Seca, La ;1107
  47159-Serrada ;1173
  47160-Siete Iglesias de Trabancos ;488
  47161-Simancas ;5265
  47162-Tamariz de Campos ;63
  47163-Tiedra ;319
  47164-Tordehumos ;443
  47165-Tordesillas ;8936
  47169-Torre de Esgueva ;73
  47170-Torre de Penafiel ;42
  47166-Torrecilla de la Abadesa ;296
  47167-Torrecilla de la Orden ;262
  47168-Torrecilla de la Torre ;32
  47171-Torrelobaton ;456
  47172-Torrescarcela ;167
  47173-Traspinedo ;1076
  47174-Trigueros del Valle ;315
  47175-Tudela de Duero ;8683
  47176-Union de Campos, La ;272
  47177-Urones de Castroponce ;116
  47178-Uruena ;191
  47179-Valbuena de Duero ;475
  47180-Valdearcos de la Vega ;91
  47181-Valdenebro de los Valles ;208
  47182-Valdestillas ;1732
  47183-Valdunquillo ;158
  47186-Valladolid ;303905
  47184-Valoria la Buena ;680
  47185-Valverde de Campos ;106
  47187-Vega de Ruiponce ;106
  47188-Vega de Valdetronco ;120
  47189-Velascalvaro ;171
  47190-Velilla ;111
  47191-Velliza ;122
  47192-Ventosa de la Cuesta ;113
  47193-Viana de Cega ;2015
  47195-Villabanez ;549
  47196-Villabaruz de Campos ;38
  47197-Villabragima ;1061
  47198-Villacarralon ;78
  47199-Villacid de Campos ;86
  47200-Villaco ;83
  47203-Villafrades de Campos ;72
  47204-Villafranca de Duero ;307
  47205-Villafrechos ;491
  47206-Villafuerte ;105
  47207-Villagarcia de Campos ;334
  47208-Villagomez la Nueva ;71
  47209-Villalan de Campos ;46
  47210-Villalar de los Comuneros ;437
  47211-Villalba de la Loma ;62
  47212-Villalba de los Alcores ;420
  47213-Villalbarba ;130
  47214-Villalon de Campos ;1716
  47215-Villamuriel de Campos ;58
  47216-Villan de Tordesillas ;122
  47217-Villanubla ;2565
  47218-Villanueva de Duero ;1193
  47219-Villanueva de la Condesa ;69
  47220-Villanueva de los Caballeros ;188
  47221-Villanueva de los Infantes ;113
  47222-Villanueva de San Mancio ;86
  47223-Villardefrades ;183
  47224-Villarmentero de Esgueva ;104
  47225-Villasexmir ;82
  47226-Villavaquerin ;181
  47227-Villavellid ;68
  47228-Villaverde de Medina ;527
  47229-Villavicencio de los Caballeros ;243
  47194-Viloria ;363
  47230-Wamba ;343
  47231-Zaratan ;6124
  47232-Zarza, La ;115
  48001-Abadino ;7516
  48002-Abanto y Ciervana-Abanto Zierbena ;9635
  48911-Ajangiz ;459
  48912-Alonsotegi ;2856
  48003-Amorebieta-Etxano ;18736
  48004-Amoroto ;410
  48005-Arakaldo ;157
  48006-Arantzazu ;382
  48093-Areatza ;1195
  48009-Arrankudiaga ;973
  48914-Arratzu ;406
  48010-Arrieta ;572
  48011-Arrigorriaga ;12339
  48023-Artea ;768
  48008-Artzentales ;730
  48091-Atxondo ;1378
  48070-Aulesti ;658
  48012-Bakio ;2589
  48090-Balmaseda ;7800
  48013-Barakaldo ;100228
  48014-Barrika ;1539
  48015-Basauri ;41304
  48092-Bedia ;1022
  48016-Berango ;6961
  48017-Bermeo ;16947
  48018-Berriatua ;1220
  48019-Berriz ;4778
  48020-Bilbao ;345141
  48021-Busturia ;1687
  48901-Derio ;6022
  48026-Dima ;1424
  48027-Durango ;28899
  48028-Ea ;844
  48031-Elantxobe ;384
  48032-Elorrio ;7271
  48902-Erandio ;24234
  48033-Ereno ;252
  48034-Ermua ;16048
  48079-Errigoiti ;507
  48029-Etxebarri ;10881
  48030-Etxebarria ;787
  48906-Forua ;947
  48035-Fruiz ;547
  48036-Galdakao ;29344
  48037-Galdames ;813
  48038-Gamiz-Fika ;1344
  48039-Garai ;313
  48040-Gatika ;1653
  48041-Gautegiz Arteaga ;858
  48046-Gernika-Lumo ;16763
  48044-Getxo ;78846
  48047-Gizaburuaga ;213
  48042-Gordexola ;1710
  48043-Gorliz ;5670
  48045-Guenes ;6578
  48048-Ibarrangelu ;640
  48094-Igorre ;4241
  48049-Ispaster ;702
  48910-Iurreta ;3753
  48050-Izurtza ;254
  48022-Karrantza Harana/Valle de Carranza ;2749
  48907-Kortezubi ;467
  48051-Lanestosa ;271
  48052-Larrabetzu ;2046
  48053-Laukiz ;1145
  48054-Leioa ;30715
  48057-Lekeitio ;7229
  48055-Lemoa ;3505
  48056-Lemoiz ;1215
  48081-Lezama ;2406
  48903-Loiu ;2392
  48058-Mallabia ;1215
  48059-Manaria ;527
  48060-Markina-Xemein ;4969
  48061-Maruri-Jatabe ;955
  48062-Mendata ;381
  48063-Mendexa ;463
  48064-Menaka ;734
  48066-Morga ;420
  48068-Mundaka ;1892
  48069-Mungia ;17131
  48007-Munitibar-Arbatzegi Gerrikaitz ;461
  48908-Murueta ;310
  48071-Muskiz ;7601
  48067-Muxika ;1450
  48909-Nabarniz ;237
  48073-Ondarroa ;8527
  48075-Orozko ;2611
  48083-Ortuella ;8415
  48072-Otxandio ;1272
  48077-Plentzia ;4338
  48078-Portugalete ;46718
  48082-Santurtzi ;46284
  48084-Sestao ;28052
  48904-Sondika ;4535
  48085-Sopela ;13211
  48086-Sopuerta ;2599
  48076-Sukarrieta ;373
  48087-Trucios-Turtzioz ;513
  48088-Ubide ;179
  48065-Ugao-Miraballes ;4122
  48089-Urduliz ;4070
  48074-Urduna/Orduna ;4186
  48080-Valle de Trapaga-Trapagaran ;12093
  48095-Zaldibar ;3063
  48096-Zalla ;8477
  48905-Zamudio ;3244
  48097-Zaratamo ;1613
  48024-Zeanuri ;1258
  48025-Zeberio ;1081
  48913-Zierbena ;1493
  48915-Ziortza-Bolibar ;434
  49002-Abezames ;66
  49003-Alcanices ;1108
  49004-Alcubilla de Nogales ;135
  49005-Alfaraz de Sayago ;149
  49006-Algodre ;167
  49007-Almaraz de Duero ;398
  49008-Almeida de Sayago ;500
  49009-Andavias ;448
  49010-Arcenillas ;415
  49011-Arcos de la Polvorosa ;242
  49012-Arganin ;82
  49013-Argujillo ;283
  49014-Arquillinos ;114
  49015-Arrabalde ;252
  49016-Aspariegos ;286
  49017-Asturianos ;275
  49018-Ayoo de Vidriales ;363
  49019-Barcial del Barco ;276
  49020-Belver de los Montes ;315
  49021-Benavente ;18550
  49022-Benegiles ;332
  49023-Bermillo de Sayago ;1104
  49024-Boveda de Toro, La ;781
  49025-Breto ;184
  49026-Bretocino ;248
  49027-Brime de Sog ;155
  49028-Brime de Urz ;129
  49029-Burganes de Valverde ;695
  49030-Bustillo del Oro ;86
  49031-Cabanas de Sayago ;153
  49032-Calzadilla de Tera ;350
  49033-Camarzana de Tera ;889
  49034-Canizal ;485
  49035-Canizo ;249
  49036-Carbajales de Alba ;586
  49037-Carbellino ;206
  49038-Casaseca de Campean ;105
  49039-Casaseca de las Chanas ;378
  49040-Castrillo de la Guarena ;129
  49041-Castrogonzalo ;491
  49042-Castronuevo ;247
  49043-Castroverde de Campos ;349
  49044-Cazurra ;89
  49046-Cerecinos de Campos ;308
  49047-Cerecinos del Carrizal ;121
  49048-Cernadilla ;138
  49050-Cobreros ;591
  49052-Coomonte ;203
  49053-Coreses ;1080
  49054-Corrales del Vino ;1052
  49055-Cotanes del Monte ;117
  49056-Cubillos ;322
  49057-Cubo de Benavente ;116
  49058-Cubo de Tierra del Vino, El ;355
  49059-Cuelgamures ;93
  49061-Entrala ;165
  49062-Espadanedo ;129
  49063-Faramontanos de Tabara ;365
  49064-Fariza ;570
  49065-Fermoselle ;1335
  49066-Ferreras de Abajo ;565
  49067-Ferreras de Arriba ;414
  49068-Ferreruela ;518
  49069-Figueruela de Arriba ;405
  49071-Fonfria ;837
  49075-Fresno de la Polvorosa ;153
  49076-Fresno de la Ribera ;381
  49077-Fresno de Sayago ;204
  49078-Friera de Valverde ;185
  49079-Fuente Encalada ;119
  49080-Fuentelapena ;778
  49082-Fuentes de Ropel ;416
  49081-Fuentesauco ;1644
  49083-Fuentesecas ;64
  49084-Fuentespreadas ;322
  49085-Galende ;1190
  49086-Gallegos del Pan ;129
  49087-Gallegos del Rio ;550
  49088-Gamones ;101
  49090-Gema ;217
  49091-Granja de Moreruela ;290
  49092-Granucillo ;144
  49093-Guarrate ;351
  49094-Hermisende ;273
  49095-Hiniesta, La ;333
  49096-Jambrina ;179
  49097-Justel ;99
  49098-Losacino ;241
  49099-Losacio ;144
  49100-Lubian ;345
  49101-Luelmo ;171
  49102-Maderal, El ;214
  49103-Madridanos ;478
  49104-Mahide ;381
  49105-Maire de Castroponce ;164
  49107-Malva ;140
  49108-Manganeses de la Lampreana ;519
  49109-Manganeses de la Polvorosa ;719
  49110-Manzanal de Arriba ;398
  49112-Manzanal de los Infantes ;142
  49111-Manzanal del Barco ;142
  49113-Matilla de Arzon ;184
  49114-Matilla la Seca ;46
  49115-Mayalde ;207
  49116-Melgar de Tera ;430
  49117-Micereces de Tera ;490
  49118-Milles de la Polvorosa ;230
  49119-Molacillos ;269
  49120-Molezuelas de la Carballeda ;86
  49121-Mombuey ;427
  49122-Monfarracinos ;992
  49123-Montamarta ;604
  49124-Moral de Sayago ;278
  49126-Moraleja de Sayago ;266
  49125-Moraleja del Vino ;1660
  49128-Morales de Rey ;618
  49129-Morales de Toro ;996
  49130-Morales de Valverde ;198
  49127-Morales del Vino ;2955
  49131-Moralina ;302
  49132-Moreruela de los Infanzones ;372
  49133-Moreruela de Tabara ;342
  49134-Muelas de los Caballeros ;205
  49135-Muelas del Pan ;705
  49136-Muga de Sayago ;374
  49137-Navianos de Valverde ;205
  49138-Olmillos de Castro ;250
  49139-Otero de Bodas ;182
  49141-Pajares de la Lampreana ;383
  49143-Palacios de Sanabria ;261
  49142-Palacios del Pan ;262
  49145-Pedralba de la Praderia ;306
  49146-Pego, El ;327
  49147-Peleagonzalo ;271
  49148-Peleas de Abajo ;235
  49149-Penausende ;437
  49150-Peque ;154
  49151-Perdigon, El ;740
  49152-Pereruela ;591
  49153-Perilla de Castro ;182
  49154-Pias ;143
  49155-Piedrahita de Castro ;93
  49156-Pinilla de Toro ;252
  49157-Pino del Oro ;231
  49158-Pinero, El ;240
  49160-Pobladura de Valderaduey ;41
  49159-Pobladura del Valle ;313
  49162-Porto ;194
  49163-Pozoantiguo ;262
  49164-Pozuelo de Tabara ;172
  49165-Prado ;60
  49166-Puebla de Sanabria ;1484
  49167-Pueblica de Valverde ;226
  49170-Quintanilla de Urz ;109
  49168-Quintanilla del Monte ;100
  49169-Quintanilla del Olmo ;32
  49171-Quiruelas de Vidriales ;710
  49172-Rabanales ;576
  49173-Rabano de Aliste ;414
  49174-Requejo ;156
  49175-Revellinos ;279
  49176-Riofrio de Aliste ;747
  49177-Rionegro del Puente ;306
  49178-Roales ;848
  49179-Robleda-Cervantes ;464
  49180-Roelos de Sayago ;178
  49181-Rosinos de la Requejada ;398
  49183-Salce ;104
  49184-Samir de los Canos ;191
  49185-San Agustin del Pozo ;193
  49186-San Cebrian de Castro ;272
  49187-San Cristobal de Entrevinas ;1481
  49188-San Esteban del Molar ;125
  49189-San Justo ;247
  49190-San Martin de Valderaduey ;65
  49191-San Miguel de la Ribera ;304
  49192-San Miguel del Valle ;156
  49193-San Pedro de Ceque ;513
  49194-San Pedro de la Nave-Almendra ;379
  49208-San Vicente de la Cabeza ;427
  49209-San Vitero ;563
  49197-Santa Clara de Avedillo ;180
  49199-Santa Colomba de las Monjas ;281
  49200-Santa Cristina de la Polvorosa ;1105
  49201-Santa Croya de Tera ;326
  49202-Santa Eufemia del Barco ;197
  49203-Santa Maria de la Vega ;352
  49204-Santa Maria de Valverde ;65
  49205-Santibanez de Tera ;411
  49206-Santibanez de Vidriales ;1044
  49207-Santovenia ;281
  49210-Sanzoles ;556
  49214-Tabara ;832
  49216-Tapioles ;166
  49219-Toro ;9214
  49220-Torre del Valle, La ;155
  49221-Torregamones ;304
  49222-Torres del Carrizal ;431
  49223-Trabazos ;1002
  49224-Trefacio ;192
  49225-Una de Quintana ;157
  49226-Vadillo de la Guarena ;285
  49227-Valcabado ;361
  49228-Valdefinjas ;57
  49229-Valdescorriel ;148
  49230-Vallesa de la Guarena ;106
  49231-Vega de Tera ;385
  49232-Vega de Villalobos ;112
  49233-Vegalatrave ;93
  49234-Venialbo ;480
  49235-Vezdemarban ;441
  49236-Vidayanes ;92
  49237-Videmala ;180
  49238-Villabrazaro ;238
  49239-Villabuena del Puente ;786
  49240-Villadepera ;242
  49241-Villaescusa ;276
  49242-Villafafila ;506
  49243-Villaferruena ;117
  49244-Villageriz ;50
  49245-Villalazan ;287
  49246-Villalba de la Lampreana ;257
  49247-Villalcampo ;476
  49248-Villalobos ;261
  49249-Villalonso ;101
  49250-Villalpando ;1523
  49251-Villalube ;174
  49252-Villamayor de Campos ;337
  49255-Villamor de los Escuderos ;422
  49256-Villanazar ;299
  49257-Villanueva de Azoague ;329
  49258-Villanueva de Campean ;122
  49259-Villanueva de las Peras ;96
  49260-Villanueva del Campo ;914
  49263-Villar de Fallaves ;51
  49264-Villar del Buey ;653
  49261-Villaralbo ;1893
  49262-Villardeciervos ;464
  49265-Villardiegua de la Ribera ;134
  49266-Villardiga ;87
  49267-Villardondiego ;99
  49268-Villarrin de Campos ;450
  49269-Villaseco del Pan ;256
  49270-Villavendimio ;163
  49272-Villaveza de Valverde ;89
  49271-Villaveza del Agua ;218
  49273-Vinas ;211
  49275-Zamora ;63831
  50001-Abanto ;113
  50002-Acered ;217
  50003-Agon ;155
  50004-Aguaron ;724
  50005-Aguilon ;254
  50006-Ainzon ;1143
  50007-Aladren ;52
  50008-Alagon ;7014
  50009-Alarba ;152
  50010-Alberite de San Juan ;84
  50011-Albeta ;145
  50012-Alborge ;121
  50013-Alcala de Ebro ;279
  50014-Alcala de Moncayo ;186
  50015-Alconchel de Ariza ;80
  50016-Aldehuela de Liestos ;57
  50017-Alfajarin ;2266
  50018-Alfamen ;1466
  50019-Alforque ;64
  50020-Alhama de Aragon ;1077
  50021-Almochuel ;34
  50022-Almolda, La ;593
  50023-Almonacid de la Cuba ;255
  50024-Almonacid de la Sierra ;731
  50025-Almunia de Dona Godina, La ;7680
  50026-Alpartir ;564
  50027-Ambel ;256
  50028-Anento ;105
  50029-Aninon ;761
  50030-Anon de Moncayo ;206
  50031-Aranda de Moncayo ;187
  50032-Arandiga ;340
  50033-Ardisa ;74
  50034-Ariza ;1196
  50035-Artieda ;81
  50036-Asin ;104
  50037-Atea ;112
  50038-Ateca ;1968
  50039-Azuara ;606
  50040-Badules ;95
  50041-Bagues ;13
  50042-Balconchan ;13
  50043-Barboles ;340
  50044-Bardallur ;282
  50045-Belchite ;1562
  50046-Belmonte de Gracian ;211
  50047-Berdejo ;53
  50048-Berrueco ;37
  50901-Biel ;148
  50050-Bijuesca ;100
  50051-Biota ;1002
  50052-Bisimbre ;97
  50053-Boquineni ;871
  50054-Bordalba ;62
  50055-Borja ;4930
  50056-Botorrita ;484
  50057-Brea de Aragon ;1719
  50058-Bubierca ;76
  50059-Bujaraloz ;1008
  50060-Bulbuente ;236
  50061-Bureta ;253
  50062-Burgo de Ebro, El ;2348
  50063-Buste, El ;66
  50064-Cabanas de Ebro ;527
  50065-Cabolafuente ;38
  50066-Cadrete ;3602
  50067-Calatayud ;19724
  50068-Calatorao ;2864
  50069-Calcena ;79
  50070-Calmarza ;77
  50071-Campillo de Aragon ;141
  50072-Carenas ;172
  50073-Carinena ;3389
  50074-Caspe ;9867
  50075-Castejon de Alarba ;95
  50076-Castejon de las Armas ;101
  50077-Castejon de Valdejasa ;228
  50078-Castiliscar ;280
  50079-Cervera de la Canada ;311
  50080-Cerveruela ;33
  50081-Cetina ;645
  50092-Chiprana ;498
  50093-Chodes ;132
  50082-Cimballa ;113
  50083-Cinco Olivas ;113
  50084-Clares de Ribota ;80
  50085-Codo ;194
  50086-Codos ;185
  50087-Contamina ;36
  50088-Cosuenda ;396
  50089-Cuarte de Huerva ;12141
  50090-Cubel ;189
  50091-Cuerlas, Las ;50
  50094-Daroca ;2113
  50095-Ejea de los Caballeros ;16754
  50096-Embid de Ariza ;47
  50098-Encinacorba ;222
  50099-epila ;4545
  50100-Erla ;371
  50101-Escatron ;1084
  50102-Fabara ;1227
  50104-Farlete ;414
  50105-Fayon ;355
  50106-Fayos, Los ;151
  50107-Figueruelas ;1229
  50108-Fombuena ;51
  50109-Frago, El ;104
  50110-Frasno, El ;415
  50111-Frescano ;205
  50113-Fuendejalon ;833
  50114-Fuendetodos ;144
  50115-Fuentes de Ebro ;4594
  50116-Fuentes de Jiloca ;219
  50117-Gallocanta ;160
  50118-Gallur ;2695
  50119-Gelsa ;1087
  50120-Godojos ;35
  50121-Gotor ;334
  50122-Grisel ;74
  50123-Grisen ;656
  50124-Herrera de los Navarros ;550
  50125-Ibdes ;455
  50126-Illueca ;3139
  50128-Isuerre ;35
  50129-Jaraba ;324
  50130-Jarque ;473
  50131-Jaulin ;260
  50132-Joyosa, La ;1042
  50133-Lagata ;124
  50134-Langa del Castillo ;137
  50135-Layana ;114
  50136-Lecera ;729
